base_cake,truffle_type,primary_flavor,secondary_flavor,color_group,customer,date,kg
Sponge,Chocolate Outer,Fruit Punch,Ginger Beer,White,Perk-a-Cola,2018-04-01,9589.881726337248
Pound,Candy Outer,Cheesecake,Cucumber,Burgundy,Perk-a-Cola,2018-04-01,4072.5420152149186
Chiffon,Chocolate Outer,Cherry Cream Spice,Whipped Cream,Black,Perk-a-Cola,2018-04-01,13124.963914580532
Butter,Chocolate Outer,Plum,Fuzzy Navel,Taupe,Perk-a-Cola,2018-04-01,30422.328004164116
Cheese,Jelly Filled,Vanilla,Tutti Frutti,White,Perk-a-Cola,2018-04-01,5274.586893524507
Butter,Jelly Filled,Wintergreen,Wild Cherry Cream,Slate,Perk-a-Cola,2018-04-01,20327.451069981445
Butter,Candy Outer,Watermelon,Dill Pickle,Amethyst,Perk-a-Cola,2018-04-01,11049.876397520335
Chiffon,Chocolate Outer,Ginger Lime,Egg Nog,Citrine,Perk-a-Cola,2018-04-01,30625.710762039645
Chiffon,Jelly Filled,Chocolate Mint,Whipped Cream,Amethyst,Perk-a-Cola,2018-04-01,7007.347714086532
Sponge,Chocolate Outer,Spice,Banana,White,Perk-a-Cola,2018-04-01,6557.23328249976
Cheese,Jelly Filled,Horchata,Tutti Frutti,Olive,Perk-a-Cola,2018-04-01,5935.614226480813
Sponge,Jelly Filled,Acai Berry,Rum,Slate,Perk-a-Cola,2018-04-01,13293.861024559894
Butter,Jelly Filled,Orange,Passion Fruit,Slate,Perk-a-Cola,2018-04-01,32676.22573793438
Chiffon,Candy Outer,Irish Cream,Hazelnut,White,Perk-a-Cola,2018-04-01,6664.890698022324
Cheese,Chocolate Outer,Birch Beer,Apple,Olive,Perk-a-Cola,2018-04-01,15691.647515995684
Butter,Chocolate Outer,Chocolate Mint,Papaya,Amethyst,Perk-a-Cola,2018-04-01,25071.123303904693
Butter,Candy Outer,Amaretto,Ginger Beer,Amethyst,Fickelgruber,2018-04-01,5780.817178749141
Butter,Jelly Filled,Coconut,Rum,White,Fickelgruber,2018-04-01,11271.41615664804
Chiffon,Jelly Filled,Orange Pineapple	P,Papaya,Olive,Fickelgruber,2018-04-01,18348.177544049802
Sponge,Jelly Filled,Acai Berry,Fuzzy Navel,Citrine,Fickelgruber,2018-04-01,19356.23324859391
Chiffon,Candy Outer,Acai Berry,Lemon,Olive,Fickelgruber,2018-04-01,5645.012315205581
Tiramisu,Chocolate Outer,Pink Lemonade,Mojito,Opal,Fickelgruber,2018-04-01,13209.142043112564
Chiffon,Candy Outer,Sassafras,Lemon,Burgundy,Fickelgruber,2018-04-01,2988.283290075351
Sponge,Candy Outer,Vanilla,Rum,Opal,Fickelgruber,2018-04-01,17794.656127151917
Chiffon,Candy Outer,Pecan,Ginger Beer,Slate,Fickelgruber,2018-04-01,15444.34631912191
Cheese,Jelly Filled,Pink Lemonade,Apple,White,Fickelgruber,2018-04-01,2504.1072439884397
Cheese,Chocolate Outer,Orange Pineapple	P,Banana,White,Fickelgruber,2018-04-01,13605.295524578947
Cheese,Chocolate Outer,Wintergreen,Rum,Opal,Fickelgruber,2018-04-01,21105.571532486854
Chiffon,Candy Outer,Spice,Hazelnut,Olive,Fickelgruber,2018-04-01,15563.382714753072
Butter,Jelly Filled,Wild Cherry Cream,Kiwi,White,Fickelgruber,2018-04-01,11815.660948339222
Butter,Candy Outer,Coffee,Apple,Burgundy,Fickelgruber,2018-04-01,12777.603134290217
Pound,Candy Outer,Watermelon,Egg Nog,Burgundy,Fickelgruber,2018-04-01,12863.235190634085
Sponge,Jelly Filled,Kettle Corn,Butter Rum,Olive,Fickelgruber,2018-04-01,4944.922581172319
Pound,Jelly Filled,Lemon Bar,Black Currant,Slate,Fickelgruber,2018-04-01,22321.564502486337
Tiramisu,Chocolate Outer,Dill Pickle,Rum,Black,Fickelgruber,2018-04-01,14015.093293981045
Chiffon,Chocolate Outer,Kettle Corn,Mixed Berry,Rose,Fickelgruber,2018-04-01,12975.468893945143
Pound,Candy Outer,Apricot,Banana,Teal,Fickelgruber,2018-04-01,19768.141923142262
Cheese,Candy Outer,Butter Toffee,Hazelnut,Black,Fickelgruber,2018-04-01,23546.94989154886
Chiffon,Chocolate Outer,Lemon,Cucumber,Tiffany,Fickelgruber,2018-04-01,7656.995148634949
Tiramisu,Candy Outer,Gingersnap,Butter Rum,Tiffany,Fickelgruber,2018-04-01,15067.823527619355
Cheese,Jelly Filled,Ginger Ale,Rum,Opal,Fickelgruber,2018-04-01,2284.6161175602992
Pound,Jelly Filled,Margarita,Papaya,White,Zebrabar,2018-04-01,10478.30265262275
Sponge,Chocolate Outer,Pecan,Wild Cherry Cream,Black,Zebrabar,2018-04-01,7646.083333320344
Butter,Chocolate Outer,Orange,Mango,Tiffany,Zebrabar,2018-04-01,12510.097963583366
Chiffon,Jelly Filled,Irish Cream,Apricot,Amethyst,Zebrabar,2018-04-01,5429.948423296409
Sponge,Candy Outer,Caramel Cream,Tangerine,Opal,Zebrabar,2018-04-01,16599.450798043337
Pound,Jelly Filled,Lemon Bar,Toffee,Slate,Zebrabar,2018-04-01,4821.81878748954
Pound,Jelly Filled,Cherry Cream Spice,Apple,Rose,Zebrabar,2018-04-01,12271.047968396471
Cheese,Chocolate Outer,Butter Milk,Rum,Teal,Zebrabar,2018-04-01,21953.096105748882
Tiramisu,Jelly Filled,Lemon Custard,Banana,Teal,Zebrabar,2018-04-01,21181.671650573982
Pound,Jelly Filled,Grand Mariner,Mixed Berry,Olive,Zebrabar,2018-04-01,15174.684679679476
Pound,Candy Outer,Cream Soda,Black Currant,Opal,Zebrabar,2018-04-01,4781.923965506019
Tiramisu,Chocolate Outer,Kettle Corn,Butter Rum,Citrine,Zebrabar,2018-04-01,7903.598836349504
Tiramisu,Jelly Filled,Wild Cherry Cream,Mixed Berry,Citrine,Zebrabar,2018-04-01,8425.520223012147
Tiramisu,Chocolate Outer,Bavarian Cream,Rum,Olive,Zebrabar,2018-04-01,12559.390381564977
Tiramisu,Jelly Filled,Lemon Bar,Vanilla,Amethyst,Zebrabar,2018-04-01,21249.832327771033
Cheese,Chocolate Outer,Watermelon,Black Currant,Teal,Zebrabar,2018-04-01,8077.204174142568
Sponge,Candy Outer,Butter Milk,Hazelnut,Rose,Zebrabar,2018-04-01,2602.4662653204086
Butter,Jelly Filled,Irish Cream,Tangerine,Opal,Zebrabar,2018-04-01,20266.92759089619
Pound,Candy Outer,Dill Pickle,Rock and Rye,Slate,Zebrabar,2018-04-01,3176.610032707199
Sponge,Chocolate Outer,Wintergreen,Ginger Beer,Slate,Zebrabar,2018-04-01,18995.938044476796
Butter,Jelly Filled,Fruit Punch,Papaya,Opal,Zebrabar,2018-04-01,22442.125062956926
Butter,Candy Outer,Toasted Coconut,Rock and Rye,Teal,Zebrabar,2018-04-01,7012.556162369452
Chiffon,Candy Outer,Sassafras,Black Currant,Black,Zebrabar,2018-04-01,19602.215424892423
Chiffon,Jelly Filled,Cherry Cola,Apricot,Tiffany,Zebrabar,2018-04-01,20372.77471746366
Cheese,Candy Outer,Doughnut,Mango,Slate,Zebrabar,2018-04-01,22058.894963643583
Cheese,Chocolate Outer,Bavarian Cream,Papaya,Olive,Dandy's Candies,2018-04-01,29391.35490365512
Cheese,Candy Outer,Wild Cherry Cream,Kiwi,Burgundy,Dandy's Candies,2018-04-01,16281.510903824377
Sponge,Chocolate Outer,Apricot,Banana,Slate,Dandy's Candies,2018-04-01,17393.222680138322
Chiffon,Jelly Filled,Raspberry Ginger Ale,Mixed Berry,Taupe,Dandy's Candies,2018-04-01,21181.021434039903
Sponge,Jelly Filled,Chocolate,Egg Nog,Olive,Dandy's Candies,2018-04-01,24650.383044775732
Chiffon,Jelly Filled,Kettle Corn,Hazelnut,Rose,Dandy's Candies,2018-04-01,24969.34169544698
Chiffon,Jelly Filled,Wintergreen,Apple,Slate,Dandy's Candies,2018-04-01,18072.909695746795
Chiffon,Chocolate Outer,Blueberry,Pear,Citrine,Dandy's Candies,2018-04-01,34677.68554489181
Pound,Candy Outer,Lemon,Wild Cherry Cream,White,Dandy's Candies,2018-04-01,21590.524454052374
Tiramisu,Chocolate Outer,Toasted Coconut,Vanilla,Citrine,Dandy's Candies,2018-04-01,28428.642691253885
Pound,Jelly Filled,Doughnut,Black Cherry,Rose,Dandy's Candies,2018-04-01,29947.244423127624
Butter,Chocolate Outer,Raspberry Ginger Ale,Apple,Olive,Dandy's Candies,2018-04-01,16016.126069224
Cheese,Jelly Filled,Vanilla,Egg Nog,Tiffany,Dandy's Candies,2018-04-01,13063.591205499211
Sponge,Candy Outer,Cheesecake,Hazelnut,Black,Dandy's Candies,2018-04-01,16982.89215184157
Cheese,Chocolate Outer,Lemon,Mixed Berry,Citrine,Dandy's Candies,2018-04-01,37204.34175631344
Butter,Candy Outer,Ginger Lime,Vanilla,Burgundy,Dandy's Candies,2018-04-01,17668.051296771122
Sponge,Chocolate Outer,Lemon Bar,Black Currant,Burgundy,Dandy's Candies,2018-04-01,15601.227462759303
Pound,Chocolate Outer,Lemon,Dill Pickle,Slate,Dandy's Candies,2018-04-01,7334.01502410416
Chiffon,Candy Outer,Caramel Cream,Dill Pickle,Citrine,Dandy's Candies,2018-04-01,19053.23500285621
Butter,Jelly Filled,Cheesecake,Pear,Olive,Dandy's Candies,2018-04-01,18108.303860569642
Pound,Candy Outer,Apricot,Toffee,Olive,Dandy's Candies,2018-04-01,7792.883929181871
Tiramisu,Chocolate Outer,Wild Cherry Cream,Tangerine,Opal,Dandy's Candies,2018-04-01,27098.620537965147
Cheese,Chocolate Outer,Coconut,Black Currant,Citrine,Dandy's Candies,2018-04-01,17408.830303986328
Butter,Chocolate Outer,Butter Milk,Banana,Olive,Dandy's Candies,2018-04-01,20184.09822295017
Chiffon,Chocolate Outer,Pecan,Wild Cherry Cream,Taupe,Dandy's Candies,2018-04-01,8423.404630165658
Pound,Jelly Filled,Gingersnap,Kiwi,Slate,Bertie Bott,2018-04-01,31949.549220765814
Sponge,Jelly Filled,Orange Pineapple	P,Toffee,Burgundy,Bertie Bott,2018-04-01,23089.686879628196
Sponge,Candy Outer,Amaretto,Mango,Opal,Bertie Bott,2018-04-01,44974.62626392149
Butter,Jelly Filled,Apricot,Hazelnut,Amethyst,Bertie Bott,2018-04-01,46129.37534471872
Sponge,Chocolate Outer,Black Licorice,Black Currant,Burgundy,Bertie Bott,2018-04-01,49684.488820706116
Chiffon,Chocolate Outer,Sour,Tutti Frutti,Amethyst,Bertie Bott,2018-04-01,21292.99835029641
Sponge,Chocolate Outer,Lemon Bar,Lemon,Taupe,Bertie Bott,2018-04-01,25492.202007048625
Sponge,Candy Outer,Sassafras,Tangerine,White,Bertie Bott,2018-04-01,24016.883861830058
Butter,Chocolate Outer,Vanilla,Papaya,Amethyst,Bertie Bott,2018-04-01,43273.81564199732
Pound,Candy Outer,Wintergreen,Toffee,Citrine,Bertie Bott,2018-04-01,30506.465714312548
Cheese,Jelly Filled,Lemon Bar,Hazelnut,Citrine,Bertie Bott,2018-04-01,32720.29590367786
Chiffon,Chocolate Outer,Kettle Corn,Rock and Rye,Black,Bertie Bott,2018-04-01,23415.146642495478
Tiramisu,Jelly Filled,Butter Toffee,Butter Rum,Amethyst,Bertie Bott,2018-04-01,39965.84985876955
Chiffon,Jelly Filled,Cheesecake,Mojito,White,Bertie Bott,2018-04-01,13615.386048159136
Pound,Chocolate Outer,Pecan,Ginger Beer,Citrine,Bertie Bott,2018-04-01,18074.49405978258
Cheese,Candy Outer,Cream Soda,Ginger Beer,Taupe,Bertie Bott,2018-04-01,22744.81158429833
Pound,Chocolate Outer,Chocolate,Apricot,Teal,Bertie Bott,2018-04-01,32676.611938892886
Pound,Candy Outer,Creme de Menthe,Banana,Black,Bertie Bott,2018-04-01,38977.23274242911
Butter,Jelly Filled,Lemon Custard,Mango,Opal,Bertie Bott,2018-04-01,39883.46205933218
Tiramisu,Chocolate Outer,Lemon,Pear,Amethyst,Bertie Bott,2018-04-01,33348.4947871532
Cheese,Jelly Filled,Watermelon,Pear,Teal,Bertie Bott,2018-04-01,36061.66423525421
Pound,Candy Outer,Butter Toffee,Mojito,Taupe,Bertie Bott,2018-04-01,57699.9702488034
Sponge,Chocolate Outer,Toasted Coconut,Mojito,Amethyst,Bertie Bott,2018-04-01,9858.295618605747
Sponge,Chocolate Outer,Coffee,Papaya,White,Bertie Bott,2018-04-01,21065.6904582191
Pound,Jelly Filled,Black Licorice,Black Cherry,Teal,Bertie Bott,2018-04-01,18035.109938230813
Butter,Chocolate Outer,Spice,Black Cherry,Tiffany,Slugworth,2018-05-01,6789.196831620342
Tiramisu,Candy Outer,Spice,Rock and Rye,Taupe,Slugworth,2018-05-01,6186.083004108669
Sponge,Jelly Filled,Wild Cherry Cream,Wild Cherry Cream,Slate,Slugworth,2018-05-01,5465.281514587152
Sponge,Chocolate Outer,Fruit Punch,Pear,Teal,Slugworth,2018-05-01,1075.6472550957735
Pound,Chocolate Outer,Orange,Cucumber,Taupe,Slugworth,2018-05-01,2297.4002984859876
Butter,Candy Outer,Coconut,Wild Cherry Cream,Taupe,Slugworth,2018-05-01,5310.0417977648785
Butter,Chocolate Outer,Irish Cream,Kiwi,Slate,Slugworth,2018-05-01,2669.7298962587724
Cheese,Jelly Filled,Dill Pickle,Peppermint,Teal,Slugworth,2018-05-01,1645.6237089250892
Chiffon,Candy Outer,Coconut,Kiwi,White,Slugworth,2018-05-01,6121.0373250256125
Butter,Candy Outer,Horchata,Cucumber,Tiffany,Slugworth,2018-05-01,6054.088325129078
Butter,Jelly Filled,Ginger Ale,Fuzzy Navel,Olive,Slugworth,2018-05-01,2639.9722920349395
Cheese,Jelly Filled,Lemon,Pear,Black,Slugworth,2018-05-01,3126.062604354623
Cheese,Chocolate Outer,Chocolate,Fuzzy Navel,Rose,Slugworth,2018-05-01,1333.9087814993584
Tiramisu,Candy Outer,Chocolate Mint,Fuzzy Navel,Amethyst,Slugworth,2018-05-01,5763.007478901922
Sponge,Chocolate Outer,Vanilla,Black Cherry,Slate,Slugworth,2018-05-01,4333.936482351527
Chiffon,Jelly Filled,Plum,Banana,Olive,Slugworth,2018-05-01,2632.559265984072
Tiramisu,Candy Outer,Bavarian Cream,Butter Rum,Rose,Slugworth,2018-05-01,7818.793449349502
Sponge,Jelly Filled,Cherry Cola,Vanilla,Rose,Slugworth,2018-05-01,5713.8369455594475
Sponge,Chocolate Outer,Cheesecake,Mojito,Amethyst,Slugworth,2018-05-01,6128.790097463355
Cheese,Candy Outer,Kettle Corn,Toffee,Opal,Slugworth,2018-05-01,1443.2404785715523
Butter,Candy Outer,Orange Pineapple	P,Dill Pickle,Slate,Slugworth,2018-05-01,2729.246081288078
Sponge,Jelly Filled,Sassafras,Black Cherry,Amethyst,Slugworth,2018-05-01,1655.4537460197084
Chiffon,Jelly Filled,Chocolate,Black Currant,Rose,Slugworth,2018-05-01,3761.0193347520085
Tiramisu,Candy Outer,Orange Pineapple	P,Apple,Rose,Slugworth,2018-05-01,2185.1104755322904
Butter,Chocolate Outer,Watermelon,Toffee,Teal,Slugworth,2018-05-01,1143.4283012790688
Chiffon,Jelly Filled,Lemon Bar,Apple,Tiffany,Perk-a-Cola,2018-05-01,17411.08681384641
Tiramisu,Jelly Filled,Vanilla,Tutti Frutti,Rose,Perk-a-Cola,2018-05-01,50616.01677168387
Cheese,Candy Outer,Pink Lemonade,Fuzzy Navel,Opal,Perk-a-Cola,2018-05-01,13139.705177616053
Tiramisu,Candy Outer,Gingersnap,Black Cherry,Black,Perk-a-Cola,2018-05-01,8107.469222830841
Cheese,Jelly Filled,Orange Brandy,Black Currant,Citrine,Perk-a-Cola,2018-05-01,25641.557882658613
Cheese,Jelly Filled,Dill Pickle,Passion Fruit,Rose,Perk-a-Cola,2018-05-01,52284.57120582849
Butter,Jelly Filled,Pink Lemonade,Kiwi,Opal,Perk-a-Cola,2018-05-01,26129.88181051193
Tiramisu,Jelly Filled,Pink Lemonade,Mango,Olive,Perk-a-Cola,2018-05-01,32731.173541428627
Sponge,Chocolate Outer,Dill Pickle,Tangerine,Amethyst,Perk-a-Cola,2018-05-01,8535.385790521665
Sponge,Chocolate Outer,Fruit Punch,Ginger Beer,White,Perk-a-Cola,2018-05-01,18699.234212525083
Pound,Candy Outer,Cheesecake,Cucumber,Burgundy,Perk-a-Cola,2018-05-01,6143.942692150316
Chiffon,Chocolate Outer,Cherry Cream Spice,Whipped Cream,Black,Perk-a-Cola,2018-05-01,17336.01334986482
Butter,Chocolate Outer,Plum,Fuzzy Navel,Taupe,Perk-a-Cola,2018-05-01,55241.99169195938
Cheese,Jelly Filled,Vanilla,Tutti Frutti,White,Perk-a-Cola,2018-05-01,6287.988224485078
Butter,Jelly Filled,Wintergreen,Wild Cherry Cream,Slate,Perk-a-Cola,2018-05-01,38095.92358888311
Butter,Candy Outer,Watermelon,Dill Pickle,Amethyst,Perk-a-Cola,2018-05-01,16567.122098404598
Chiffon,Chocolate Outer,Ginger Lime,Egg Nog,Citrine,Perk-a-Cola,2018-05-01,61257.680137545256
Chiffon,Jelly Filled,Chocolate Mint,Whipped Cream,Amethyst,Perk-a-Cola,2018-05-01,11897.054650317528
Sponge,Chocolate Outer,Spice,Banana,White,Perk-a-Cola,2018-05-01,10934.568724570454
Cheese,Jelly Filled,Horchata,Tutti Frutti,Olive,Perk-a-Cola,2018-05-01,9316.194300563386
Sponge,Jelly Filled,Acai Berry,Rum,Slate,Perk-a-Cola,2018-05-01,15661.235888695368
Butter,Jelly Filled,Orange,Passion Fruit,Slate,Perk-a-Cola,2018-05-01,38920.38725658795
Chiffon,Candy Outer,Irish Cream,Hazelnut,White,Perk-a-Cola,2018-05-01,9492.568720038129
Cheese,Chocolate Outer,Birch Beer,Apple,Olive,Perk-a-Cola,2018-05-01,33011.968513131345
Butter,Chocolate Outer,Chocolate Mint,Papaya,Amethyst,Perk-a-Cola,2018-05-01,48456.20420751189
Butter,Candy Outer,Amaretto,Ginger Beer,Amethyst,Fickelgruber,2018-05-01,7756.915728598785
Butter,Jelly Filled,Coconut,Rum,White,Fickelgruber,2018-05-01,17284.498157009453
Chiffon,Jelly Filled,Orange Pineapple	P,Papaya,Olive,Fickelgruber,2018-05-01,34724.237637663355
Sponge,Jelly Filled,Acai Berry,Fuzzy Navel,Citrine,Fickelgruber,2018-05-01,29425.782050336984
Chiffon,Candy Outer,Acai Berry,Lemon,Olive,Fickelgruber,2018-05-01,9581.769295483109
Tiramisu,Chocolate Outer,Pink Lemonade,Mojito,Opal,Fickelgruber,2018-05-01,19605.48438639844
Chiffon,Candy Outer,Sassafras,Lemon,Burgundy,Fickelgruber,2018-05-01,3442.8977151536665
Sponge,Candy Outer,Vanilla,Rum,Opal,Fickelgruber,2018-05-01,21648.244368239884
Chiffon,Candy Outer,Pecan,Ginger Beer,Slate,Fickelgruber,2018-05-01,32612.708574748845
Cheese,Jelly Filled,Pink Lemonade,Apple,White,Fickelgruber,2018-05-01,4194.265156284085
Cheese,Chocolate Outer,Orange Pineapple	P,Banana,White,Fickelgruber,2018-05-01,19147.580871878865
Cheese,Chocolate Outer,Wintergreen,Rum,Opal,Fickelgruber,2018-05-01,28324.111061429423
Chiffon,Candy Outer,Spice,Hazelnut,Olive,Fickelgruber,2018-05-01,17057.2884355
Butter,Jelly Filled,Wild Cherry Cream,Kiwi,White,Fickelgruber,2018-05-01,17579.27964416391
Butter,Candy Outer,Coffee,Apple,Burgundy,Fickelgruber,2018-05-01,20394.98752771046
Pound,Candy Outer,Watermelon,Egg Nog,Burgundy,Fickelgruber,2018-05-01,15376.210343146638
Sponge,Jelly Filled,Kettle Corn,Butter Rum,Olive,Fickelgruber,2018-05-01,6544.579127007599
Pound,Jelly Filled,Lemon Bar,Black Currant,Slate,Fickelgruber,2018-05-01,25686.914088067988
Tiramisu,Chocolate Outer,Dill Pickle,Rum,Black,Fickelgruber,2018-05-01,17480.127796917837
Chiffon,Chocolate Outer,Kettle Corn,Mixed Berry,Rose,Fickelgruber,2018-05-01,21359.583762551003
Pound,Candy Outer,Apricot,Banana,Teal,Fickelgruber,2018-05-01,21855.109071767765
Cheese,Candy Outer,Butter Toffee,Hazelnut,Black,Fickelgruber,2018-05-01,27141.407917035664
Chiffon,Chocolate Outer,Lemon,Cucumber,Tiffany,Fickelgruber,2018-05-01,8490.282749246238
Tiramisu,Candy Outer,Gingersnap,Butter Rum,Tiffany,Fickelgruber,2018-05-01,24300.130420584566
Cheese,Jelly Filled,Ginger Ale,Rum,Opal,Fickelgruber,2018-05-01,4550.287515854901
Pound,Jelly Filled,Margarita,Papaya,White,Zebrabar,2018-05-01,21097.368790359815
Sponge,Chocolate Outer,Pecan,Wild Cherry Cream,Black,Zebrabar,2018-05-01,10734.39403074096
Butter,Chocolate Outer,Orange,Mango,Tiffany,Zebrabar,2018-05-01,22312.450516054956
Chiffon,Jelly Filled,Irish Cream,Apricot,Amethyst,Zebrabar,2018-05-01,11507.015448174014
Sponge,Candy Outer,Caramel Cream,Tangerine,Opal,Zebrabar,2018-05-01,20262.479120467746
Pound,Jelly Filled,Lemon Bar,Toffee,Slate,Zebrabar,2018-05-01,7188.500807825444
Pound,Jelly Filled,Cherry Cream Spice,Apple,Rose,Zebrabar,2018-05-01,19525.074734716378
Cheese,Chocolate Outer,Butter Milk,Rum,Teal,Zebrabar,2018-05-01,34919.94292364148
Tiramisu,Jelly Filled,Lemon Custard,Banana,Teal,Zebrabar,2018-05-01,42253.49473072794
Pound,Jelly Filled,Grand Mariner,Mixed Berry,Olive,Zebrabar,2018-05-01,22199.762957727056
Pound,Candy Outer,Cream Soda,Black Currant,Opal,Zebrabar,2018-05-01,7457.580262722386
Tiramisu,Chocolate Outer,Kettle Corn,Butter Rum,Citrine,Zebrabar,2018-05-01,16869.598599028843
Tiramisu,Jelly Filled,Wild Cherry Cream,Mixed Berry,Citrine,Zebrabar,2018-05-01,10428.199431117866
Tiramisu,Chocolate Outer,Bavarian Cream,Rum,Olive,Zebrabar,2018-05-01,27076.39179523905
Tiramisu,Jelly Filled,Lemon Bar,Vanilla,Amethyst,Zebrabar,2018-05-01,24005.425277441977
Cheese,Chocolate Outer,Watermelon,Black Currant,Teal,Zebrabar,2018-05-01,12696.4635221947
Sponge,Candy Outer,Butter Milk,Hazelnut,Rose,Zebrabar,2018-05-01,3891.2775864432606
Butter,Jelly Filled,Irish Cream,Tangerine,Opal,Zebrabar,2018-05-01,23317.79251136572
Pound,Candy Outer,Dill Pickle,Rock and Rye,Slate,Zebrabar,2018-05-01,4285.085352506946
Sponge,Chocolate Outer,Wintergreen,Ginger Beer,Slate,Zebrabar,2018-05-01,36250.57287698963
Butter,Jelly Filled,Fruit Punch,Papaya,Opal,Zebrabar,2018-05-01,32773.5677491232
Butter,Candy Outer,Toasted Coconut,Rock and Rye,Teal,Zebrabar,2018-05-01,11672.964380572326
Chiffon,Candy Outer,Sassafras,Black Currant,Black,Zebrabar,2018-05-01,30625.907988689232
Chiffon,Jelly Filled,Cherry Cola,Apricot,Tiffany,Zebrabar,2018-05-01,40104.49227000172
Cheese,Candy Outer,Doughnut,Mango,Slate,Zebrabar,2018-05-01,43324.44031273093
Cheese,Chocolate Outer,Bavarian Cream,Papaya,Olive,Dandy's Candies,2018-05-01,32842.18553244771
Cheese,Candy Outer,Wild Cherry Cream,Kiwi,Burgundy,Dandy's Candies,2018-05-01,30119.788803019477
Sponge,Chocolate Outer,Apricot,Banana,Slate,Dandy's Candies,2018-05-01,25262.448761323394
Chiffon,Jelly Filled,Raspberry Ginger Ale,Mixed Berry,Taupe,Dandy's Candies,2018-05-01,39366.67854819839
Sponge,Jelly Filled,Chocolate,Egg Nog,Olive,Dandy's Candies,2018-05-01,29586.591296377253
Chiffon,Jelly Filled,Kettle Corn,Hazelnut,Rose,Dandy's Candies,2018-05-01,50025.60379589682
Chiffon,Jelly Filled,Wintergreen,Apple,Slate,Dandy's Candies,2018-05-01,28898.319817827487
Chiffon,Chocolate Outer,Blueberry,Pear,Citrine,Dandy's Candies,2018-05-01,41983.75703786513
Pound,Candy Outer,Lemon,Wild Cherry Cream,White,Dandy's Candies,2018-05-01,33752.535930413535
Tiramisu,Chocolate Outer,Toasted Coconut,Vanilla,Citrine,Dandy's Candies,2018-05-01,44807.25208836568
Pound,Jelly Filled,Doughnut,Black Cherry,Rose,Dandy's Candies,2018-05-01,39194.404591365295
Butter,Chocolate Outer,Raspberry Ginger Ale,Apple,Olive,Dandy's Candies,2018-05-01,18202.337868334398
Cheese,Jelly Filled,Vanilla,Egg Nog,Tiffany,Dandy's Candies,2018-05-01,20283.377929676317
Sponge,Candy Outer,Cheesecake,Hazelnut,Black,Dandy's Candies,2018-05-01,22709.22536484155
Cheese,Chocolate Outer,Lemon,Mixed Berry,Citrine,Dandy's Candies,2018-05-01,41253.691539833395
Butter,Candy Outer,Ginger Lime,Vanilla,Burgundy,Dandy's Candies,2018-05-01,34044.90511868089
Sponge,Chocolate Outer,Lemon Bar,Black Currant,Burgundy,Dandy's Candies,2018-05-01,18187.657045000728
Pound,Chocolate Outer,Lemon,Dill Pickle,Slate,Dandy's Candies,2018-05-01,14773.06511487898
Chiffon,Candy Outer,Caramel Cream,Dill Pickle,Citrine,Dandy's Candies,2018-05-01,29734.89502892732
Butter,Jelly Filled,Cheesecake,Pear,Olive,Dandy's Candies,2018-05-01,21394.45473220301
Pound,Candy Outer,Apricot,Toffee,Olive,Dandy's Candies,2018-05-01,11517.679179096293
Tiramisu,Chocolate Outer,Wild Cherry Cream,Tangerine,Opal,Dandy's Candies,2018-05-01,51775.36139813518
Cheese,Chocolate Outer,Coconut,Black Currant,Citrine,Dandy's Candies,2018-05-01,32894.607193748016
Butter,Chocolate Outer,Butter Milk,Banana,Olive,Dandy's Candies,2018-05-01,21969.8941368763
Chiffon,Chocolate Outer,Pecan,Wild Cherry Cream,Taupe,Dandy's Candies,2018-05-01,9681.081242646811
Pound,Jelly Filled,Gingersnap,Kiwi,Slate,Bertie Bott,2018-05-01,25339.718454687645
Sponge,Jelly Filled,Orange Pineapple	P,Toffee,Burgundy,Bertie Bott,2018-05-01,7215.8811168073225
