product,base_cake,truffle_type,primary_flavor,secondary_flavor,color_group,rate_kg_per_hr,cost_usd_per_kg,price_usd_per_kg,ebit_per_kg,ebit_per_hr,kg_produced
CheJelGraAppBur,Cheese,Jelly Filled,Grand Mariner,Apple,Burgundy,0.3529706399532974,1.4725504583777955,1.7080245627332489,0.23547410435545335,0.08311544530677391,372.28546606415324
CheJelSasHazOli,Cheese,Jelly Filled,Sassafras,Hazelnut,Olive,0.11894531135633064,1.594279819399217,2.2913527236523343,0.6970729042531174,0.0829135536344487,1102.0749468435326
CheJelSasHazOli,Cheese,Jelly Filled,Sassafras,Hazelnut,Olive,0.230085297220298,1.9329710162682656,2.2913527236523343,0.3583817073840687,0.08245836166178132,566.6028599091479
CheJelSasHazOli,Cheese,Jelly Filled,Sassafras,Hazelnut,Olive,0.1397441002581197,1.7054637370611916,2.2913527236523343,0.5858889865911427,0.08187452928232081,926.2927447244226
CheJelSouRocWhi,Cheese,Jelly Filled,Sour,Rock and Rye,White,0.4790918816444816,1.8511874060725833,2.020082683216584,0.16889527714400088,0.08091635612778558,267.024083772176
CheJelSouRocWhi,Cheese,Jelly Filled,Sour,Rock and Rye,White,0.22255039886747946,1.657605091481501,2.020082683216584,0.3624775917350831,0.08066953262116612,573.0784688460036
CheJelSasHazOli,Cheese,Jelly Filled,Sassafras,Hazelnut,Olive,0.1128206446805804,1.5785044164872983,2.2913527236523343,0.712848307165036,0.08042400557381976,1127.0159196162672
CheJelGraAppBur,Cheese,Jelly Filled,Grand Mariner,Apple,Burgundy,0.3315967135047352,1.4658639470462278,1.7080245627332489,0.24216061568702107,0.08029966430209941,382.8568662367102
CheJelSasHazOli,Cheese,Jelly Filled,Sassafras,Hazelnut,Olive,0.20732700822128836,1.905923315661001,2.2913527236523343,0.3854294079913334,0.07990992603934549,609.3653787606439
CheCanGraKiwTau,Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.4207410423997,2.098346907805774,2.288118939945219,0.18977203213944493,0.07984488262065943,300.0303138400643
CheJelSouRocWhi,Cheese,Jelly Filled,Sour,Rock and Rye,White,0.3674013877620293,1.8031671833777732,2.020082683216584,0.21691549983881098,0.0796950556678734,342.9442408330804
CheJelSouRocWhi,Cheese,Jelly Filled,Sour,Rock and Rye,White,0.4057362455468344,1.8243426014643285,2.020082683216584,0.19574008175225566,0.07941884587319065,309.4658232676545
CheJelSouRocWhi,Cheese,Jelly Filled,Sour,Rock and Rye,White,0.19635542449185964,1.6174073005570524,2.020082683216584,0.40267538265953173,0.07906749569453436,636.6313311448986
CheJelSouRocWhi,Cheese,Jelly Filled,Sour,Rock and Rye,White,0.3398877569891638,1.7922919003758466,2.020082683216584,0.2277907828407375,0.07742329824254397,360.13810515219114
CheCanGraKiwTau,Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.3775932114445316,2.0839512087116283,2.288118939945219,0.20416773123359055,0.07709234930983547,322.7899695620936
CheJelGinFuzTau,Cheese,Jelly Filled,Ginger Ale,Fuzzy Navel,Taupe,0.3671729216258727,2.2887059450435188,2.498421233923774,0.20971528888025537,0.07700177532777724,331.560679571415
CheJelSouRocWhi,Cheese,Jelly Filled,Sour,Rock and Rye,White,0.35562400874206546,1.8066467534958641,2.020082683216584,0.21343592972072,0.0759029409368722,337.44302707260266
CheJelManFuzBur,Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,0.5830464934217274,1.7190675367854835,1.8477378355593155,0.12867029877383196,0.07502076650760872,203.42823801686757
CheJelSasHazOli,Cheese,Jelly Filled,Sassafras,Hazelnut,Olive,0.2325358993844977,1.9701197984445007,2.2913527236523343,0.32123292520783364,0.07469818717511668,507.8704921863738
CheJelSouRocWhi,Cheese,Jelly Filled,Sour,Rock and Rye,White,0.29672292369262604,1.7685378838126489,2.020082683216584,0.25154479940393526,0.0746391083188108,397.69329684229973
CheCanGraKiwTau,Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.5003469878550121,2.1394718915095274,2.288118939945219,0.14864704843569143,0.0743751029383363,235.01155618541605
CheJelSasHazOli,Cheese,Jelly Filled,Sassafras,Hazelnut,Olive,0.1020662267743464,1.56533415566389,2.2913527236523343,0.7260185679884443,0.07410197580269479,1147.8381527117062
CheJelSasHazOli,Cheese,Jelly Filled,Sassafras,Hazelnut,Olive,0.23346323371679,1.9744490988746612,2.2913527236523343,0.3169036247776731,0.07398534501716782,501.02585152923757
CheJelGraAppBur,Cheese,Jelly Filled,Grand Mariner,Apple,Burgundy,0.2890606417308502,1.4535671599329492,1.7080245627332489,0.2544574028002997,0.07355362014662008,402.2981340316952
CheJelSouRocWhi,Cheese,Jelly Filled,Sour,Rock and Rye,White,0.3409301372761752,1.8050555168884543,2.020082683216584,0.2150271663281298,0.07330924133435625,339.9587782785767
CheJelSouRocWhi,Cheese,Jelly Filled,Sour,Rock and Rye,White,0.7672763755467277,1.9256287850758622,2.020082683216584,0.09445389814072191,0.07247224462167291,149.33197680970542
CheJelManFuzBur,Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,0.3223626236760705,1.6233491515793277,1.8477378355593155,0.2243886839799878,0.07233452489100951,354.7593737479997
CheJelSasHazOli,Cheese,Jelly Filled,Sassafras,Hazelnut,Olive,0.1719165204749586,1.8713785408910542,2.2913527236523343,0.4199741827612802,0.07220050018963363,663.9808007430867
CheJelGraAppBur,Cheese,Jelly Filled,Grand Mariner,Apple,Burgundy,0.35199090567413266,1.5045281724978201,1.7080245627332489,0.20349639023542876,0.0716288787003853,321.72857685790325
CheChoGinPapSla,Cheese,Chocolate Outer,Ginger Ale,Papaya,Slate,0.3776780368030221,1.5239411773984195,1.7112629169381965,0.18732173953977704,0.07074730683991003,296.15639180113004
CheJelSasHazOli,Cheese,Jelly Filled,Sassafras,Hazelnut,Olive,0.1598556804670694,1.849813336304539,2.2913527236523343,0.4415393873477953,0.07058257921749475,698.0754722664595
CheJelSouRocWhi,Cheese,Jelly Filled,Sour,Rock and Rye,White,0.20250555708762494,1.6810361959220201,2.020082683216584,0.339046487294564,0.06865879778818804,536.0338024657513
CheChoGinPapSla,Cheese,Chocolate Outer,Ginger Ale,Papaya,Slate,0.3828819256483034,1.5325261640397723,1.7112629169381965,0.17873675289842428,0.06843507213387366,282.5834948506186
CheJelSouRocWhi,Cheese,Jelly Filled,Sour,Rock and Rye,White,0.21022794295788907,1.6948121274203958,2.020082683216584,0.32527055579618835,0.06838095984980196,514.2540017000631
CheJelSouRocWhi,Cheese,Jelly Filled,Sour,Rock and Rye,White,0.26944556599575314,1.7666750941604923,2.020082683216584,0.25340758905609184,0.06827955126083789,400.63837445807764
CheCanGraKiwTau,Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.6356903998751074,2.1812169404892394,2.288118939945219,0.10690199945597945,0.0679565747816201,169.0124729409019
CheJelSasHazOli,Cheese,Jelly Filled,Sassafras,Hazelnut,Olive,0.09443871238561537,1.5764604904940154,2.2913527236523343,0.714892233158319,0.06751350199394876,1130.2473744851275
CheJelSouRocWhi,Cheese,Jelly Filled,Sour,Rock and Rye,White,0.2837675191228861,1.783256984637985,2.020082683216584,0.23682569857859903,0.06720344095019347,374.4223417374708
CheJelSasHazOli,Cheese,Jelly Filled,Sassafras,Hazelnut,Olive,0.12782065026430525,1.7662136238351445,2.2913527236523343,0.5251390998171899,0.06712362121784511,830.2469397180013
CheJelSouRocWhi,Cheese,Jelly Filled,Sour,Rock and Rye,White,0.21839038448130252,1.7216056003078448,2.020082683216584,0.2984770829087393,0.06518452489529719,471.89341785291526
CheJelToaBlaWhi,Cheese,Jelly Filled,Toasted Coconut,Black Cherry,White,0.050558780183612866,0.7810438995455228,2.0491440152414513,1.2681001156959284,0.06411359500028449,2004.8711678088696
CheJelSouRocWhi,Cheese,Jelly Filled,Sour,Rock and Rye,White,0.20790292044107725,1.7130903214299953,2.020082683216584,0.30699236178658884,0.06382460856853558,485.35610656080434
CheJelSasHazOli,Cheese,Jelly Filled,Sassafras,Hazelnut,Olive,0.10731107868718244,1.6973005980814528,2.2913527236523343,0.5940521255708815,0.06374837439142485,939.1986988969079
CheJelSasHazOli,Cheese,Jelly Filled,Sassafras,Hazelnut,Olive,0.08851080314618814,1.5751155178101481,2.2913527236523343,0.7162372058421862,0.06339473033227358,1132.3737814793387
CheJelManFuzBur,Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,0.32349035322979164,1.6522211622974208,1.8477378355593155,0.1955166732618947,0.06324775769580407,309.11261358379403
CheJelSouRocWhi,Cheese,Jelly Filled,Sour,Rock and Rye,White,0.1930266583333604,1.6990239403032579,2.020082683216584,0.32105874291332626,0.061972896273268824,507.5951093077838
CheJelSasHazOli,Cheese,Jelly Filled,Sassafras,Hazelnut,Olive,0.09323790263220648,1.6283633351712528,2.2913527236523343,0.6629893884810816,0.0618157400493852,1048.1887771136192
CheJelSasHazOli,Cheese,Jelly Filled,Sassafras,Hazelnut,Olive,0.12988619940316068,1.8186579898455502,2.2913527236523343,0.4726947338067842,0.061396522452051926,747.3321950327403
CheJelSasHazOli,Cheese,Jelly Filled,Sassafras,Hazelnut,Olive,0.13968081494628573,1.8578242111479564,2.2913527236523343,0.43352851250437796,0.060555615929062535,685.4102482800405
CheJelSasHazOli,Cheese,Jelly Filled,Sassafras,Hazelnut,Olive,0.07527785868352964,1.491837626414904,2.2913527236523343,0.7995150972374303,0.06018578450518774,1264.0364485729503
CheChoGinPapSla,Cheese,Chocolate Outer,Ginger Ale,Papaya,Slate,0.4719707997863285,1.5841139296319606,1.7112629169381965,0.12714898730623592,0.060010609230945894,201.02303872630017
CheJelSouRocWhi,Cheese,Jelly Filled,Sour,Rock and Rye,White,0.2913349006979124,1.8175058978810101,2.020082683216584,0.202576785335574,0.05901768763944177,320.27467796879006
CheJelSouRocWhi,Cheese,Jelly Filled,Sour,Rock and Rye,White,0.7578729659414518,1.9423575513188254,2.020082683216584,0.07772513189775876,0.058905776239544974,122.8837329381046
CheJelToaBlaWhi,Cheese,Jelly Filled,Toasted Coconut,Black Cherry,White,0.04613207897083521,0.7741545855848453,2.0491440152414513,1.274989429656606,0.058817913055898695,2015.7631997192723
CheJelGraAppBur,Cheese,Jelly Filled,Grand Mariner,Apple,Burgundy,0.30113158178277377,1.5143063797152307,1.7080245627332489,0.19371818301801813,0.058334662872300665,306.2691935801968
CheJelSouRocWhi,Cheese,Jelly Filled,Sour,Rock and Rye,White,0.27543453547293123,1.810766780030326,2.020082683216584,0.20931590318625815,0.05765282856120406,330.92924925071753
CheJelManFuzBur,Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,0.2620686873199959,1.6284455171426944,1.8477378355593155,0.2192923184166211,0.05746965002680245,346.7020001604257
CheJelGinFuzTau,Cheese,Jelly Filled,Ginger Ale,Fuzzy Navel,Taupe,0.428780725497291,2.366964954875349,2.498421233923774,0.13145627904842527,0.056365918701558125,207.83288356297342
CheChoGinPapSla,Cheese,Chocolate Outer,Ginger Ale,Papaya,Slate,0.4576460012445359,1.588441426122014,1.7112629169381965,0.12282149081618243,0.056208764138918385,194.1812501054223
CheJelGraAppBur,Cheese,Jelly Filled,Grand Mariner,Apple,Burgundy,0.5667032311856293,1.6093737764603038,1.7080245627332489,0.0986507862729451,0.05590571933988091,155.9672731137325
CheChoGinPapSla,Cheese,Chocolate Outer,Ginger Ale,Papaya,Slate,0.7602447589588409,1.6377445174509901,1.7112629169381965,0.0735183994872064,0.055891977897191004,116.23287279211762
CheJelSasHazOli,Cheese,Jelly Filled,Sassafras,Hazelnut,Olive,0.09111850220405343,1.6797371096345883,2.2913527236523343,0.611615614017746,0.05572949867390948,966.9666417883399
CheJelSouRocWhi,Cheese,Jelly Filled,Sour,Rock and Rye,White,0.26712137173875544,1.8131006845442725,2.020082683216584,0.2069819986723116,0.05528931541057713,327.2393372236514
CheJelSouRocWhi,Cheese,Jelly Filled,Sour,Rock and Rye,White,0.22232311243678732,1.7745500891672246,2.020082683216584,0.24553259404935956,0.05458757051373182,388.18797701688527
CheJelGraAppBur,Cheese,Jelly Filled,Grand Mariner,Apple,Burgundy,0.3060416740084752,1.5299305862880797,1.7080245627332489,0.17809397644516922,0.05450417868210554,281.5672628019603
CheChoGinPapSla,Cheese,Chocolate Outer,Ginger Ale,Papaya,Slate,0.3688621777388935,1.563542205753575,1.7112629169381965,0.1477207111846215,0.05448858322469761,233.54701342309775
CheJelSasHazOli,Cheese,Jelly Filled,Sassafras,Hazelnut,Olive,0.17538623728873245,1.9809645451463052,2.2913527236523343,0.3103881785060292,0.05443781472707588,490.724905875386
CheJelGinFuzTau,Cheese,Jelly Filled,Ginger Ale,Fuzzy Navel,Taupe,0.35062057553738313,2.344517056713536,2.498421233923774,0.1539041772102383,0.05396197119106116,243.3230970291476
CheJelSasHazOli,Cheese,Jelly Filled,Sassafras,Hazelnut,Olive,0.08191196899352376,1.6370119873540194,2.2913527236523343,0.6543407362983149,0.05359833810286708,1034.5152246968842
CheJelSasHazOli,Cheese,Jelly Filled,Sassafras,Hazelnut,Olive,0.0747414722123249,1.5785749894518395,2.2913527236523343,0.7127777342004948,0.05327405721431019,1126.904343487471
CheCanGraKiwTau,Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.4930218632298453,2.1803533231169494,2.288118939945219,0.10776561682826946,0.05313080520078698,170.37785533326362
CheJelSouRocWhi,Cheese,Jelly Filled,Sour,Rock and Rye,White,0.20071692663465387,1.7566066478697233,2.020082683216584,0.2634760353468608,0.05288410005670533,416.5566268288038
CheJelSouRocWhi,Cheese,Jelly Filled,Sour,Rock and Rye,White,0.3059438739800488,1.84779402841004,2.020082683216584,0.1722886548065441,0.052710658494325456,272.38902692840776
CheJelSouRocWhi,Cheese,Jelly Filled,Sour,Rock and Rye,White,0.3078119464938516,1.8488986721033585,2.020082683216584,0.17118401111322568,0.052692483669387113,270.64258099403406
CheJelSasHazOli,Cheese,Jelly Filled,Sassafras,Hazelnut,Olive,0.08219460525020134,1.6528488537496626,2.2913527236523343,0.6385038699026717,0.05248157353737601,1009.4770779196153
CheJelSouRocWhi,Cheese,Jelly Filled,Sour,Rock and Rye,White,0.2655106420529596,1.825759657364416,2.020082683216584,0.1943230258521682,0.05159483135968305,307.22545243092475
CheJelSouRocWhi,Cheese,Jelly Filled,Sour,Rock and Rye,White,0.22140678076273407,1.791644581955892,2.020082683216584,0.2284381012606922,0.05057774460368132,361.16151806769784
CheJelSasHazOli,Cheese,Jelly Filled,Sassafras,Hazelnut,Olive,0.07852197666816872,1.6496066717685571,2.2913527236523343,0.6417460518837772,0.05039116851290735,1014.6029801210677
CheJelGraAppBur,Cheese,Jelly Filled,Grand Mariner,Apple,Burgundy,0.3116280365924715,1.5481274712018371,1.7080245627332489,0.15989709153141174,0.049828416690780544,252.79791765644143
CheJelManFuzBur,Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,0.2702816151917104,1.6634620196969734,1.8477378355593155,0.1842758158623421,0.04980636515204403,291.3407747337943
CheJelSouRocWhi,Cheese,Jelly Filled,Sour,Rock and Rye,White,0.19654327380377076,1.7704217473608024,2.020082683216584,0.24966093585578175,0.04906917767400856,394.7149013157712
CheJelSasHazOli,Cheese,Jelly Filled,Sassafras,Hazelnut,Olive,0.0787076390769563,1.669180002559381,2.2913527236523343,0.6221727210929533,0.048969745975311965,983.6574687416507
CheCanGraKiwTau,Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.6874756425156516,2.2172658933566938,2.288118939945219,0.07085304658852509,0.048709743727637686,112.01893959200167
CheJelSouRocWhi,Cheese,Jelly Filled,Sour,Rock and Rye,White,0.22142644305181108,1.8049199055807081,2.020082683216584,0.215162777635876,0.047642728529059784,340.1731802785166
CheJelSasHazOli,Cheese,Jelly Filled,Sassafras,Hazelnut,Olive,0.06706431146639516,1.5825336892269135,2.2913527236523343,0.7088190344254208,0.047536460498015895,1120.6456238936305
CheJelSasHazOli,Cheese,Jelly Filled,Sassafras,Hazelnut,Olive,0.10094919117721797,1.8243541731773407,2.2913527236523343,0.4669985504749936,0.047143125951383806,738.3265072427088
CheJelGraAppBur,Cheese,Jelly Filled,Grand Mariner,Apple,Burgundy,0.3314261546726696,1.5665753755709857,1.7080245627332489,0.14144918716226318,0.04687996018276363,223.6317097849883
CheJelManFuzBur,Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,0.5302813015547299,1.7593480033761741,1.8477378355593155,0.08838983218314134,0.046871475254280336,139.74466517116616
CheCanGraKiwTau,Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.3778858442627221,2.1643419222469693,2.288118939945219,0.12377701769824956,0.04677358283322493,195.69194178678953
CheJelGraAppBur,Cheese,Jelly Filled,Grand Mariner,Apple,Burgundy,0.3403415291580089,1.5722830090216355,1.7080245627332489,0.13574155371161334,0.046198487960494486,214.60791931293286
CheChoGinPapSla,Cheese,Chocolate Outer,Ginger Ale,Papaya,Slate,0.6015896425108449,1.6344845641129613,1.7112629169381965,0.07677835282523526,0.0461890618287048,121.38687157732359
CheJelGraAppBur,Cheese,Jelly Filled,Grand Mariner,Apple,Burgundy,0.3474453457846275,1.5761484566081259,1.7080245627332489,0.13187610612512302,0.045819739293373594,208.4966317884634
CheJelSasHazOli,Cheese,Jelly Filled,Sassafras,Hazelnut,Olive,0.05863348696505662,1.5111374360721939,2.2913527236523343,0.7802152875801405,0.04574674289426807,1233.5233751592912
CheJelSasHazOli,Cheese,Jelly Filled,Sassafras,Hazelnut,Olive,0.0974385240316805,1.8240745827776514,2.2913527236523343,0.4672781408746829,0.045530892359096777,738.7685407416377
CheJelSasHazOli,Cheese,Jelly Filled,Sassafras,Hazelnut,Olive,0.0965293812838687,1.827285832511854,2.2913527236523343,0.4640668911404804,0.04479608987611902,733.691542541694
CheJelSouRocWhi,Cheese,Jelly Filled,Sour,Rock and Rye,White,0.2629982770460222,1.8514253768232032,2.020082683216584,0.16865730639338095,0.04435658099268225,266.6478510987503
CheJelSouRocWhi,Cheese,Jelly Filled,Sour,Rock and Rye,White,0.3584056809014359,1.8965771770424424,2.020082683216584,0.12350550617414169,0.044265075035419744,195.2626810212758
CheJelSouRocWhi,Cheese,Jelly Filled,Sour,Rock and Rye,White,0.21566436262024186,1.815768466493684,2.020082683216584,0.20431421672290018,0.04406329532379823,323.02156368497407
CheJelManFuzBur,Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,0.2750852554974143,1.689640537079316,1.8477378355593155,0.15809729847999954,0.04349023574582164,249.95243790911184
CheChoGinPapSla,Cheese,Chocolate Outer,Ginger Ale,Papaya,Slate,0.4545531124489689,1.6161937447541457,1.7112629169381965,0.09506917218405087,0.04321398811420726,150.30472744232756
CheJelGraAppBur,Cheese,Jelly Filled,Grand Mariner,Apple,Burgundy,0.3706516992822677,1.591839661976415,1.7080245627332489,0.11618490075683385,0.0430641308964621,183.6887756565473
CheJelManFuzBur,Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,0.3135420254821001,1.7110676353825158,1.8477378355593155,0.13667020017679965,0.04285185138647783,216.07611295166453
CheJelSasHazOli,Cheese,Jelly Filled,Sassafras,Hazelnut,Olive,0.07302072151980096,1.7128373350017274,2.2913527236523343,0.5785153886506069,0.04224361108957539,914.6350579763364
CheJelSouRocWhi,Cheese,Jelly Filled,Sour,Rock and Rye,White,0.7627222113233009,1.9647107227100917,2.020082683216584,0.0553719605064924,0.04223342416281837,87.54328286106508
CheJelManFuzBur,Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,0.3365557332133918,1.722464500410425,1.8477378355593155,0.12527333514889039,0.042161459163121764,198.0576254402704
CheJelSouRocWhi,Cheese,Jelly Filled,Sour,Rock and Rye,White,0.4753507165867002,1.9317718613359682,2.020082683216584,0.0883108218806159,0.04197861246331121,139.61974957851504
CheJelGraAppBur,Cheese,Jelly Filled,Grand Mariner,Apple,Burgundy,0.38075542803870016,1.597986349749384,1.7080245627332489,0.11003821298386485,0.04189764688528511,173.9708386096085
CheJelSasHazOli,Cheese,Jelly Filled,Sassafras,Hazelnut,Olive,0.051631341812835865,1.4807015606207499,2.2913527236523343,0.8106511630315845,0.041855007289456674,1281.6426114911435
